"variable","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
"z_130",-0.0247542159176758,0.0916335197500098,0.0844780029272866,-0.0285678569730756,0.00358653982410184,0.0151130443256107,-0.0177354826461195,-0.0642679847462911,-0.0520700850848113,0.0538657166338718
"z_131",-0.0505538803528479,-0.0334426827437732,-0.0218635175232284,-0.0063768489574461,0.0437078180609586,-0.0445751777112405,0.0695757760974741,-0.0959689605241668,0.0639023990494685,0.00113616298299577
"z_132",-0.0278848600665022,0.00655938459092671,-0.0164103424166616,-0.0205491641215498,0.0720618122171054,0.0546525868202443,0.0416362355986344,-0.0206004843742808,0.0344313871062936,-0.0599877988710128
"z_133",-0.0614418635066307,-0.0277849754474488,-0.0142078552897246,-0.0495905454888558,0.00840306592513577,-0.0139173415761307,0.0492561297001055,-0.0468818377847705,0.0380275219645238,0.0641205720584875
"z_134",0.018650522120501,0.0302862813326817,0.0607194515256092,-0.00158160660997688,0.0469286247786063,0.0544637824270032,0.0463120221580088,-0.00923426930460133,-0.0255738489612384,0.075675228280312
"z_135",0.0271515053725079,-0.0171720383004261,0.00337445793893456,0.0140264787475208,0.116170583612344,0.0368627913383673,-0.0545257949164465,-0.00984456083506651,0.0289304084788034,-0.0290531307404491
"z_136",-0.0242760371124044,0.0276266029737559,0.0816244752600187,-0.0384358197700854,-0.00365650309215699,0.0294864399600846,0.0507769229916286,0.0235367435913514,-0.0158068869603473,-0.0085326910589606
"z_137",-0.010519610522434,-0.00461000928271991,-0.0448947375643924,0.0648955295318413,-0.00596840982278432,0.0185677496110758,-0.0641090885467885,0.075091977219664,-0.0327792375228906,0.042002609855261
"z_138",-0.0290820138307101,-0.0433499093939381,-0.0217449003799201,0.0304973394403793,0.0653360675565943,0.0576015220004969,-0.00244498157830485,-0.0789562545189661,-0.0547115776294654,0.0034480843471161
"z_139",-0.0454787714663781,0.00967597649545421,0.0251495379128233,-0.0177119187860603,-0.0723818876722154,-0.0633620273529893,-0.00843611576763402,0.031250587643288,0.0327134544215863,0.0095746447950955
"z_140",0.00302411140404227,0.0602603308176604,-0.101362747276095,0.0239742905266161,-0.0266928040847153,0.0280025965615925,-0.0290246149179667,0.0310947145174137,-0.0578385677943482,-0.0432390046270349
"z_141",0.00693191759800306,-0.0377374629669212,0.055111751395573,0.0169719900442238,0.0534873793405023,0.0498174860640163,-0.0327173700727657,0.00298801595437169,-0.048151499445839,0.0338215985899821
"z_142",0.00629123411028865,0.0374633058700185,-0.0057228501007774,0.0491126259778682,0.0529852984136049,-0.0175744480490045,-0.0870937197361409,0.0617374144340632,0.0293142448750219,-0.00539793830709502
"z_143",-0.0254358283868814,-0.0350271188883633,-0.0164722143627448,0.0157017006559232,-0.0775023307645455,-0.029764439296076,0.0531882438020701,-0.020845715221657,0.0275399790704472,0.0181645067995712
"z_144",-0.095839999565898,-0.0367936396874966,0.00620339327581914,-0.032477511341958,-0.00502682659217612,0.0685397570777691,0.0557224330585289,-0.0362719329766285,-0.00755200462315245,0.0319687100716309
"z_145",0.0356619760320911,0.00481809595503851,-0.0449717438695648,0.071415761384411,0.00650701764494958,0.084814954357817,-0.0417976929503654,0.0249085905709888,0.0616302791573332,0.072200733464296
"z_146",-0.0436468941947101,0.0442050967896084,-0.075256844219668,-0.00366721262395028,0.0833453630267221,-0.000428847712942987,0.0161324184155839,-0.0428011016034633,0.0391029103406107,0.0730101092457674
"z_147",0.0034960851992254,0.0661373355077266,0.0622705929758308,-0.00522694403574644,-0.0250242494100256,0.00985629187188798,-0.0135327833583192,0.0199499510839721,0.0487910111840642,0.00582255407498328
"z_148",-0.0622414614560761,0.0402534655123942,0.0218358647570455,-0.00203744116633709,0.023527151882662,0.0685122611138272,0.0790123529141405,0.00889044053796744,0.00879255763108662,0.0507374731919057
"z_149",-0.00386220948814765,0.0635096945607102,-0.0375292056103452,0.0656458718927052,0.0146113944777382,-0.0351699169262843,-0.0288315603199085,0.0277334172114665,0.0355484281877654,0.0667257979372887
"z_150",-0.050299986337663,-0.0748606023096901,-0.0169048695294561,0.0441890990234566,-0.0127844886395457,-0.00995451543967775,0.0421609242105592,0.0105526810070778,-0.0763221781635183,-0.00559758173045632
"z_151",-0.00224939074324238,-0.0693305413876628,0.0386553874866061,-0.0336548392983095,0.0416590091777922,0.0356723152608511,-0.0115132253280564,0.0267117672842367,0.0883129966768797,0.0222628072656463
"z_152",0.0180748017205108,-0.0709443248826007,-0.0114901500479637,-0.0816384072383957,0.0175356583764507,-0.0341948179226947,0.009360733792338,-0.0298070484624048,0.0577441030369011,-0.061232933175496
"z_153",0.0253438332626943,0.00166167382382328,0.0138515826677309,-0.106816387050497,-0.0350503971348656,-0.0219292704664962,0.0202067092070691,0.0207373285527212,0.0934756691264819,-0.0167859855791221
"z_154",-0.00363933353980683,0.0664430216045103,0.00554258909879847,-0.0088107663039087,-0.097656415497889,-0.0428658391080278,-0.00518047986497455,0.0412452257927332,0.00918670856108688,0.0596978909067353
"z_155",0.0390548906670911,0.00405678066761287,0.0679658072827846,0.057785023515654,0.0212093908201068,0.0452500435154111,-0.0638230816712197,0.105196689096034,0.0206021551536805,0.0122750286648394
"z_156",0.0622318975166002,-0.0344848705073464,0.00351937301654271,-0.079480204988496,0.0361235533974151,0.0109031704037005,-0.0179958167281045,0.0775572655067188,0.000293299091120589,-0.00487131335722014
"z_157",-0.0538003783048519,0.0347431897853871,-0.0717487374079148,0.0354089334199709,-0.0278411042762393,-0.0523493896588415,-0.00860236069679158,-0.00912154179914881,0.0574696186833355,-0.0888379640235244
"z_158",-0.0617605129498526,0.0219489462545603,-0.00579095442237317,-0.0455503901754165,-0.0606252782134125,0.0719255884360932,0.010586824829027,-0.0109651493910548,0.0396762700932278,-0.0346880567708771
"z_159",0.0379401850578122,-0.043992361436582,0.0750073643949892,-0.0200477908818947,-0.05514418682151,-0.0382170294499358,0.00200729052523082,-0.0339004001346819,-0.076664854062461,0.0538868151676363
"z_160",-0.000638685548095257,0.019106952372832,-0.114794394111403,-0.0043807548640613,-0.0311173611387503,0.0199503080277627,0.0210044813425563,-0.0115569513855406,-0.0146104723206808,0.0619973149616216
"z_161",0.00455978009288046,-0.0722857017867751,0.0372512408366092,-0.00776548253281831,0.00817945727212713,0.0126376307583786,0.00727619657505718,0.0136525030884879,0.0834330305915712,0.00739317511739202
"z_162",-0.0213376788637778,-0.03702271164346,0.0802193319670008,-0.0314839274963199,-0.0216757425257962,0.0850744726148645,0.0894905813387612,-0.0251489515537053,0.0616544725458456,0.0217789125539287
"z_163",0.0170971766805069,0.0308405610405743,0.0155269395846496,-0.0242318070470877,0.0874596988597342,0.0897513273325495,-0.00688223694824404,-0.0228828205025855,0.0037750641088974,-0.0590548834319705
"z_164",0.0205799074364136,-0.0394565159572538,0.0313432439417646,0.0859918314648788,-0.040132297482705,-0.0697920655381678,0.00657978367728319,-0.0354004933254781,-0.0143138440080785,0.0313968605841037
"z_165",-0.00451335166408403,-0.0554321315341935,-0.0649311911458515,-0.0049351420525651,-0.0407238990219737,0.00648593417418073,-0.0127128673780364,-0.0703528274381934,-0.0836326279097785,0.0648973512361801
"z_166",0.011696248150163,0.022372733399442,-0.0415449305503471,-0.048355012457683,0.00319551075511666,-0.0160643416376129,0.0495147467697594,-0.0994869064045289,0.0682146008308849,-0.0303375279434254
"z_167",-0.0271306873836227,-0.0246135160025426,0.0940381459565985,-0.0177213089102392,0.0253588626339983,0.063413137865705,0.0160601847418047,-0.0366751967431646,-0.0281700918941397,-0.0441843446056757
"z_168",-0.0682626526302103,-0.0565732267524928,0.00756455162388695,0.0415133000356393,0.0103008935756245,-0.0185304893369257,-0.0258770961014048,0.0152569925769402,0.0863190177578553,-0.0205626820304455
"z_169",0.0574948977496397,-0.0662432012899873,-0.0545122740200506,0.0230775426337835,-0.0407103238068702,0.0136555720254741,0.0540816809119691,-0.0440116953480656,-0.0627680384666095,-0.0616623165263445
"z_170",0.0669187573808937,0.0147620941044031,0.0533425508746893,-0.021279599768603,-0.0503996636203151,0.000671954548574747,-0.0330225619400673,0.00304869388342518,0.077210348931382,-0.0351931013956248
"z_171",0.0467954120402897,0.0106480854374941,0.0193111552537968,-0.0496956452076271,0.0207574840364157,-0.0873517439833435,-0.00778211296238683,-0.0569314610901481,0.0209110668330434,0.0741458678435384
"z_172",0.0248272530780162,0.0233391007106525,0.00321262504141832,0.067387733491857,0.0295089103477725,-0.0627059125657979,-0.024684497570137,0.0194693439799571,-0.0251649311600931,-0.0216337359489236
"z_173",-0.0605607154693258,-0.0142198884550757,0.0503356688124709,-0.0434794246109323,-0.0619555998159777,0.000457921111077993,-0.0363536718431678,-0.060049214083096,-0.0159874593647042,-0.0053809934717219
"z_174",0.0426289202171419,-0.030065341041379,-0.021759877586563,-0.0575996704622567,-0.00808166063162122,0.028185242747529,-0.0832320331193647,-0.0399016532199851,0.00504913811972802,-0.0389807571322688
"z_175",-0.0360176724748597,-0.0149941083057983,0.00365715564985941,0.0141078813046081,0.0767292298520146,0.080039161573536,0.00746625112984673,0.0297509638855721,-0.0475844284527727,-0.00531357810830695
"z_176",0.0440562090711265,-0.0328800268531158,-0.0323928306095971,-0.0423652378352009,0.0471144356543091,0.045442857243141,-0.0156618294219295,-0.0149536693554922,0.0330246587715093,-0.00394518496860683
"z_177",-0.0428105063646504,0.0445762975690682,0.0484292299545719,0.0521620450632717,0.0630077297127321,0.0355994915050597,0.0824006676920213,0.0557564703782197,0.0284796142038705,0.0227610679092474
"z_178",-0.0274152410937273,-0.0112341195703955,0.0325522079335466,0.0135232033376288,-0.0833876834820328,-0.00208937548351153,0.0632415068850649,0.0140382413698951,0.0349104207625843,-0.0461305662906614
"z_179",0.0382369714187781,-0.0377995926645872,-0.00909137366194693,0.0620976507163773,-0.069211849073024,-0.0406295842640558,0.0651512252927833,0.0225868655649071,0.0890549307034209,0.00696350442927198
"z_180",-0.0148839146695293,0.0653822056370942,0.0245554598070272,-0.00574247167052915,0.0540258500068138,0.0259007059185285,0.0183879092616716,-0.046109053476987,0.0474691683865937,0.0077096777516166
"z_181",-0.0273756411048185,0.0148452041034341,-0.0181439407363912,0.0341273103535617,-0.00648363638759674,0.0707279240707707,-0.101316872093576,0.0443940147445321,0.00997675738487012,0.000541718412059584
"z_182",0.0524578998311283,0.0273626504711339,0.0197949341853873,0.0268856295368625,-0.060143755959306,0.00634176343174972,-0.0172486370697647,-0.0181141657751069,-0.00625760530140858,-0.0916598973597098
"z_183",0.0238920629913822,0.0646497101848554,0.0019437234135045,0.0253290139377739,0.0884050334309387,-0.012952607560222,-0.0137358180027893,-0.0466559019497503,-0.0709480359638208,0.0397409031682631
"z_184",-0.0124593741411373,-0.0237645782200738,0.112319737188861,0.0261100798055706,0.0435572502951519,-0.029563408349693,-0.0323079134795885,-0.0216342781167141,0.0216424785727262,-0.0260192399684379
"z_185",-0.00227577746726348,0.0734944598226557,0.00693120961496622,-0.00619444824286923,-0.0481547533044028,-0.0175721760192676,-0.0586108615446889,-0.0562889759471108,0.0147677937291518,-0.076704001422668
"z_186",-0.0337804307387666,0.0802683265501662,-0.0223917986296922,-0.0703177868089828,-0.0391433008309667,-0.0513140949300021,0.0676578597388703,-0.0674356430599161,-0.016708930185793,-0.0264084238653256
"z_187",0.0496925654027241,-0.0462424297485999,0.00706938526820823,-0.0232749908710834,-0.0192744364290474,0.0553607335759385,0.0745171483078276,0.0275753907115993,-0.127049925551154,-0.0174980272654781
"z_188",0.0330198391068063,0.0360250140166096,0.0389443929848278,0.0011376348914718,0.0431083030986946,0.0417469170782366,0.0383988557348971,-0.0093723084803071,0.0593914914597825,0.0276864697334904
"z_189",-0.0271198028556532,0.00554383081854323,0.0501658768451464,0.0128233913687941,-0.0401079021628038,-0.048449888069703,0.0760646290329798,-0.00739528364327056,0.0830699811961163,0.0572415685810563
"z_190",0.038928584117445,0.076415047406159,-0.00997406211510394,-0.0518265547967089,0.0766201178370898,-0.0225026220001813,-0.0331629355087637,-0.0287368392351245,-0.0366634707333337,0.0912432375890206
"z_191",-0.0349701863044453,-0.00690245685461591,-0.0308783140803926,0.0298294652173241,0.0595764481271558,0.0489102248646638,0.0296963904990701,0.00671167823149215,-0.0532365650856501,-0.0188307779906073
"z_192",-0.0121785102401309,0.0702361244469247,-0.016532133021729,0.0392091050339731,0.0028453228258194,-0.0280601130190059,0.000362960525549026,0.0447215148866669,0.0251974557747994,-0.11557247649245
"z_193",-0.0186976528269387,0.0129949978379824,-0.0746806168247919,0.0443302974904812,0.0101357950586962,0.0200708573854949,-0.0110222153925079,0.0951748671129335,-0.0301705242081704,0.0401419321606459
"z_194",0.0892960385853957,-0.0168984938249518,-0.0500189011369122,0.018979364759854,0.0572630476181836,-0.0177437334699587,0.0390575211049785,-0.00214841187216488,-0.00493276571466696,0.0595480775297601
"z_195",0.0139274607878327,0.0124703166134827,-0.00263886727141141,0.0992073351236361,-0.0104336182044641,0.015084796088379,0.0766369596746792,-0.0209258606808096,0.0264555151680082,-0.00221878646793933
"z_196",-0.0063471073194392,0.00188254345428305,-0.0216318641696382,0.0198668628508143,-0.0424209115262138,-0.00552432287806523,0.0147132721070404,-0.0646453892895716,0.00881676625222134,0.0139596703742882
"z_197",0.0194759054724908,0.0426883492385588,0.0649238840435504,-0.0548643846608112,-0.0758947285107589,0.0574977987549775,-0.0145537988369731,0.0471747533143551,-0.0634615047468278,-0.0147517400665225
"z_198",-0.0641302575179984,0.0612361147981072,-0.0475093686674527,0.0020336420338865,0.0340417324615664,0.0109759387098557,0.0423294178141749,0.0389067215937621,-0.0254715404924655,0.0604196270704978
"z_199",-0.0208711179234479,-0.0152524385273709,-0.0797790726855169,0.00682356544814827,0.0326943784040747,-0.0209363876879821,0.021328382618525,-0.038122184872408,0.0459243748677862,-0.0765547817294542
"z_200",0.0970663029832063,0.0229556886365506,-0.0684248375642235,0.0140428574267557,-0.0203366749250621,0.0207849586710665,-0.0186394434857536,0.0104066023642206,-0.0634187475704775,0.00517118988104316
"z_201",-0.0347827720941204,-0.0464135122227114,0.0321410423618499,-0.0259783891060671,0.0743014024946677,0.0445598095080316,-0.0168746043266135,0.0338060284467479,-0.0350163481648894,0.0452134825060036
"z_202",-0.0548422797764617,0.055344161998337,0.0283955843872553,-0.0315218085695001,0.0169867969243146,0.0339373236172267,-0.00121985016729162,-0.0412984911977066,-0.00886811761381003,-0.00777038861733097
"z_203",-0.0602833165505271,-0.0192245368140132,0.0219036773657642,0.0779407234701347,-0.0646616928936612,0.000147052755599548,-0.0460402940370933,0.0179596179441714,0.0536256406952006,0.0432513351044468
"z_204",0.0462455767673162,-0.0395524777874777,0.000441471546763749,-0.0241049141932071,0.0564658446816403,-0.0356140394547064,0.0425335037498467,-0.0938832238120043,0.0598629542734797,0.0403773233456336
"z_205",-0.0276980373105994,0.0677309407180974,0.0357633802263716,0.069749752723862,0.0223845628086717,-0.041733770800962,-0.0973102121130318,0.0240343268667696,0.0580921440133313,-0.0124485962698125
"z_206",-0.0787041818122398,-0.00019192591493254,0.0222768769803161,0.055928699932745,-0.0104994661789048,-0.0730859058040326,0.0290104052719974,-0.049525252555146,-0.0221729024229827,0.0100033311273823
"z_207",0.0449956211599199,-0.00738557804995598,0.0232434276774478,0.0631097145795181,0.0278629222406491,-0.013604483574387,0.0796613349186463,-0.0260503777047646,0.0377974382621364,0.0498727495628214
"z_208",-0.0263172410383995,-0.012937322448961,-0.0369038602442397,-0.0823572078974135,-0.0114326919477617,0.00406159906713647,-0.027963715903898,0.0166677821984028,0.039479494899075,0.00166309849035177
"z_209",-0.0167356243664111,0.0246231515200907,-0.0412716968280515,0.0262135852039807,-0.0491299629168281,0.0175250221192465,0.0491436132176621,-0.0695088098226892,0.0491395059236965,0.0536724400394067
"z_210",0.062400424635562,0.0143990433554791,0.0351914506879012,0.0548250758013214,0.0381742058222305,-0.0754632773492864,-0.0412442877962914,0.0317370732377167,-0.0360733935607796,0.0221909482058982
"z_211",0.0641326339473902,-0.0348557243712731,0.0239724884539031,0.011846365410503,0.0172304831548079,-0.0696996364876975,0.0384664012820868,0.04765026976973,-0.0846250079901161,-0.0759072432016951
"z_212",0.0305232191340719,-0.00610877118607926,0.028932113302986,-0.0296269733399854,-0.0258200222952852,0.0591882783963378,-0.0723816278572512,-0.00683073747678401,0.0119787001346662,-0.0164489076301551
"z_213",0.0917639638250065,0.00718714689542474,-0.013362760475177,-0.0174689047023302,-0.00799850785108918,0.0451679567413428,0.023499020071181,0.0255757719502082,0.0626520959613785,-0.0926270575406512
"z_214",-0.0212383983727751,-0.114580698835684,0.0215561486029692,0.0220246358645198,-0.0178612443201795,-0.00244851048928546,-0.0652413281354236,-0.0275249357077874,-0.034808102280863,-0.0177500633986214
"z_215",0.0172833984643,-0.0866515034395524,-0.0145962197467865,-0.00472974508492245,-0.0431009599883501,-0.0225590943655921,0.031983710078565,-0.0372930190554408,0.0467371697154248,0.056824239525877
"z_216",-0.0473555282145066,0.0267517287949906,0.0509737121767835,0.0912799377401527,0.0497826885506043,-0.0124522801209914,-0.00417918957358003,-0.00442163719660625,0.00928095305383608,-0.0108330233288601
"z_217",0.0201006260413234,-0.0301403069373455,-0.038256704494259,0.0289514400453841,-0.0947645370317627,0.0584958834901575,-0.0120541851462404,-0.0816120930909704,0.0216246907071012,0.0394713102782148
"z_218",0.0192195965118426,0.0550273238283406,0.0639462662737278,-0.0116563360251964,-0.0186305680961072,0.0522670116090156,0.0381079654871598,0.0193858629009558,-0.0399223427429144,-0.0339905015924852
"z_219",0.0105605501199942,0.0731694118860256,-0.00812118929381199,-0.011573603995617,-0.0784110399098907,-0.0513495627714461,-0.0190371194264085,0.00637451117042793,0.0325669659923771,-0.0488064108545579
"z_220",-0.0264022647259995,0.0036358764798747,-0.0689600623319596,-0.0299915524848911,-0.00574641926346301,0.0565829581073476,-0.045446354004342,0.023071140235959,-0.0986472166472682,0.0290399119789916
"z_221",0.0338368837488332,0.00828771709390528,-0.0198932580194281,-0.0432371749273268,-0.0352134710128123,0.00590616331331421,0.0691832692473262,0.0605622973881735,0.0435104936996441,0.046736900908664
"z_222",0.0492732432339187,-0.0113896351278276,-0.0149369391389386,0.0712772883642,-0.0281022903374993,0.0268644613307718,-0.0972811419825404,-0.0100608982571299,-0.0348160413052647,0.0138311056864327
"z_223",-0.0485847736405529,-0.0831476125221325,0.0480670736466357,-0.0323774140394446,0.0202119769308142,-0.0680021120265074,0.0370204674625964,-0.00743596340003257,0.047017715295359,-0.047765158078992
"z_224",-0.0723014608670758,-0.00338916695435039,-0.0470448958088254,-0.0279778848276194,-0.00503289789215507,-0.00578872359207457,0.0486909707298698,-0.0413850143996056,-0.00828773421888862,0.038992812922582
"z_225",0.0217784971088764,-0.00379691772889949,0.0422383624242691,0.0406655871830767,-0.00610847766954639,-0.00347617432004943,-0.127637750088343,-0.00438376977554048,0.0047509931626599,0.0574036635564469
"z_226",-0.0291358809039571,-0.00334617506460303,0.042888205046785,0.00872122283198472,0.0587826714171159,0.00867272937905262,0.0789226621493792,-0.0474452626823857,-0.0492074547854156,-0.0278413122769026
"z_227",0.00180337278937129,-0.0845434155438192,-0.0120814042445391,-0.0218055909493452,0.054900493314656,0.0347421884490373,0.0024147894377937,-0.0203260313627258,-0.0367337821728587,-0.00061720998967016
"z_228",0.0702844312648465,0.0618436231051764,0.075761843499051,-0.0234956609924799,-0.0473572178134688,-0.037225291094225,-0.00456919770001865,0.0309572377744321,0.0537561125215659,-0.0317525466314661
"z_229",-0.0211354006977264,0.0221735924556561,0.00226874420808262,-0.0703694072721975,0.0133153967725801,-0.029128921413291,-0.0940981718873497,0.0261084914949078,-0.0536928634479497,0.00855621957799163
"z_230",0.041769926687212,-0.0127969599727416,0.0305441805933538,-0.0374925681506087,0.0415959325132768,0.0428475386782977,0.0215154314903699,-0.0684528670239052,-0.0850520760333865,-0.0761506116246919
"z_231",-0.0258284854233643,-0.0403264618056513,0.0281934932459612,-0.036228959869028,-0.0429669678383024,0.0229912615342636,0.00459231973110564,0.0710761752321871,0.0438664210846245,0.0412404684780864
"z_232",0.0140215124223854,-0.0335487751949908,-0.0322859364727067,0.0421257142719463,0.00843061420422996,-0.00496159921120271,0.016417619566437,-0.0750979748194131,0.00719995004093201,0.026701628847021
"z_233",0.0685493961272888,0.00505629727222303,-0.00204989647844752,-0.0198852922647831,-0.0886413323183953,7.28798280251397e-05,0.0632712051464588,-0.00247517867381944,0.0267066700768937,0.0428210623841808
"z_234",0.0562594289058865,-0.0672862225015794,-0.0307943611216936,-0.0597714977174638,-0.0384690210891895,-0.010526410867171,0.0544214802763985,-0.0508344865308935,-0.0335505196932424,-0.037555737247479
"z_235",-0.035124848530732,0.080083011568919,-0.0233275944750627,-0.0324009184311911,0.0138075836298574,-0.0614410451973738,-0.026332123414229,0.0513314275791832,0.0773114717768122,0.0444408967329132
"z_236",-0.0364213023216737,0.0051269994721115,-0.0129377956280641,0.110020408469858,-0.0571285659834432,-0.0413215280594836,0.047341449334168,0.0140097962575185,0.0628590128852506,-0.0384753171198652
"z_237",0.0157015251879204,-0.0151478295489938,0.0895572482930211,0.0133975537265277,-0.0956920119510012,-0.00567960341432788,0.0510973646412341,0.00444642675945,-0.0650682412766374,-0.00105062372713641
"z_238",0.0291610691860988,0.0398748954549033,-0.00850141125970056,0.05210918607295,0.0915638704594633,0.0160088600665852,0.0193759460884903,0.0185747315840614,-0.0255962185663154,-0.00194012953695121
"z_239",-0.0136466653625723,-0.0289462975210704,-0.046500020981261,0.00899909854837024,0.0143956145296909,0.0132352062908974,0.080070468580421,0.000765353540755435,-0.0176107018305768,0.0512747013828356
"z_240",0.0128918003688745,-0.0522379482633386,0.0150630219771386,0.000855322084457667,0.00869249785420832,-0.0131578930904546,0.0101697534393177,0.0273645933268798,-0.0229113335682786,0.0645827217132705
"z_241",-0.0935624628620235,0.00555207594774587,-0.0117205544943041,-0.0663997819909708,-0.018789805525761,0.0496022779486496,-0.00663997761668883,-0.0133113930874016,0.0587873803716795,-0.0428081800295539
"z_242",0.0205116356091436,0.0464895635126358,-0.0193151757700444,0.00345101964376889,-0.107138944891623,0.0184598463810742,-0.00854845314814829,-0.026310734181084,-0.0750197564685168,0.000822030005329733
"z_243",-0.00737607951466324,-0.0917097141269355,0.0432953948656802,0.0431403103757354,-0.00672749717195778,-0.0532491555944204,-0.0510207697371678,-0.00801987888408076,0.0708800010819271,0.0333389163910087
"z_244",-0.054107418300781,-0.0500660872484695,0.0108383227135645,-0.0346665265056218,-0.0367586293070887,0.0797992306489516,-0.0182188689716086,-0.00143443716709403,-0.041449439012379,-0.0344426708273134
"z_245",-0.0922887426811332,-0.0221006740672475,0.0555778289220474,-0.0344828844227246,-0.0182953789086023,0.0335919335522906,-0.0158299440236711,0.0242553368520169,-0.0147808615270812,-0.0466354499551827
"z_246",0.0652726697677818,0.00741844730075364,-0.0152374247015554,-0.119431078360031,-0.0129047904173009,-0.0190878471365904,-0.00291026542880922,0.0182653456219996,-0.0014721477507524,0.0604100683078212
"z_247",-0.044093143461281,-0.0285423605476761,0.000872394071470318,0.0681397404705975,-0.067589201235088,0.0464249955077863,-0.0282688478551092,0.0104141135165856,0.0131720334064643,0.0474174222494062
"z_248",-0.010578461296078,-0.094641632334962,-0.0220467122170529,-0.0137261189714939,0.0156935258958591,0.077871631649841,-0.0465792831486,0.0317142103560855,0.0561266604912012,0.0263632173655525
"z_249",0.078750685309966,0.0105360406871233,-0.0147345993359945,-0.0424130489807569,-0.00364381036875303,0.0100081425951311,-0.0562859056194537,-0.0224940941904902,-0.0236338430611862,0.000832547731588354
"z_250",-0.00929359419396583,0.0844550479979424,-0.0150970637336994,-0.0338745641180173,-0.0383176666994078,-0.0564167937142978,0.0175311800021477,0.0405874331803618,0.0284251992110152,-0.0405846988883117
"z_251",-0.0625491553906012,-0.0899108715787527,0.0345385211667753,-0.00456456899825277,-0.0339100404376441,-0.00600712344013448,0.0761381971455929,-0.00590776054878323,0.042374976001612,-0.0134715914597944
"z_252",-0.045979559797456,-0.0425541644870213,-0.0222794448388143,-0.0333547704920831,0.0661305013475469,-0.099266498054024,-0.0445215559535128,0.00932923242104273,-0.013062387047302,0.0536103552596457
"z_253",0.0514086188294007,0.07410891071814,-0.0763974470009553,0.0189622190051352,0.0353070281714813,0.00493401434013421,0.0282031844822141,0.018440633446975,-0.00247368052828966,-0.0172066842201125
"z_254",-0.012805457556258,-0.0499628748274131,-0.076638634759867,0.017127979304985,-0.0812930342002737,0.015026914413843,0.0308071511091797,0.0589981055456206,0.00541649515329792,0.0332837310051696
"z_255",0.00655517110888096,0.105093370601242,0.0188408462824413,-0.0492948327556917,-0.00456376149782488,-0.0196600974131252,-0.0431995700429577,0.0159651276046435,-0.0262112569595452,0.0132139430412325
"z_256",-0.0135175736875572,-0.0836018610336218,0.0139513371236317,0.0246664259740675,0.0152286689321051,0.0763587927309992,-0.0277518292702733,0.0534722923591731,-0.0175388021140288,-0.066953315282515
"z_257",0.0386619017151946,-0.00643328428180302,0.0035981782132764,0.0684591654518362,-0.0955987543427501,-0.0366357040499662,-0.0398167274977983,0.0106799125407375,0.0502689802805455,0.0102753132732438
"z_258",0.000777348086482238,-0.0141058161326164,-0.0191962135363549,-0.0658517657608584,-0.0477423156808521,-0.053084529050071,-0.0116039670121346,0.00662839286632176,0.0109171901483253,0.0500406179249294
"z_259",0.0202064655761014,-0.00357390104913631,0.0127940828253171,0.000866034810323122,-0.0438006321068241,-0.0246969036858844,-0.0111033458613517,-0.0213356915105668,0.11119096083119,-0.0404349965718279
"z_260",0.0840228182542807,0.0567944251351871,-0.0369114421334064,0.0168907480025042,-0.00260510190848536,-0.00133251958641168,-0.0210232912946355,0.0689268113470713,-0.00420301494954853,-0.00945987526345131
"z_261",-0.0543871244905254,0.0479278094884901,-0.0446303649286436,0.014928041884526,-0.0126734428580842,0.0229059342888258,-0.0284399908928172,0.0458053867737081,-0.0979927050466805,-0.0209597945638201
"z_262",-0.00374379882880113,-0.0389389302927792,0.0493573094054703,-0.000852813054888303,0.0273866125797648,0.0624738545721443,0.0521750291172944,0.0031103493918627,0.0503113389005624,0.0271663278875974
"z_263",0.0176054173360817,0.105952020356655,-0.0133689538342189,-0.0484899740402361,-0.0172689893464614,0.00661272204279861,-0.0163040596685261,0.0768318608764623,0.00660247426442542,-0.0358585441018973
"z_264",0.0222774923129588,-0.0319652641967604,-0.0731936585522197,0.00332211353059853,-0.0103432993415841,0.00858099690076907,-0.0222882672231337,-0.0574258362028848,0.0243826827878397,0.0919154466184862
"z_265",-0.0477381085737304,0.100092665622028,0.00685885041873499,0.0112393461028722,0.00763837595751159,0.00143292423604714,-0.0201502341392392,-0.0116419994346791,0.049200733991974,0.0341989678224631
"z_266",-0.00308146990928446,0.0188560059884733,0.000655675139041773,-0.0752553600635947,0.0133003613534362,-0.0361791887228727,-0.0477705762449085,0.059091699494157,-0.00884857266259697,0.0844892797642476
"z_267",-0.0760625230856064,-0.0633680283879408,-0.0166255202150727,0.0915555404819059,-0.0241829213074781,0.00331512679830946,0.056396982978543,-0.00592713385702567,-0.0224283421469056,0.0207799867072633
"z_268",0.0579049719306473,-0.0186292310083922,0.0984661860403864,-0.0276835414765546,-0.00403534619332801,-0.0212837791593347,0.0377882826509598,0.0790385124362339,-0.0304116569578832,0.0600167310963159
"z_269",-0.0314995190855554,0.0356144773503877,0.0334194808739937,0.0555253355665036,0.0807385943374499,-0.0784862723773904,-0.0205915895428688,0.0162901924420782,0.0234353401149835,0.0496753982054911
"z_270",0.00692773721147666,-0.0613612747679203,0.00243993381445958,0.00240635011136641,-0.0322541799204324,0.0531017175912591,0.0271207285226928,0.0536739971295171,-0.0591880504282094,0.0784985204190966
